Symbol,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,index,sector,sector_risk_trend_factor,index,Sector
AAL,22.5,22.5,22.5,-3.5254661868519457,8.049999237060547,0.730295236118526,VIS,SPY,-4.796058856279677,SP500,Industrials
WABC,63.43000030517578,63.43000030517578,63.43000030517578,-3.5271968831201996,4.779998779296875,0.9787368534168116,VFH,SLY,-5.109939700201536,SP600,Financial Services
VC,134.57000732421875,134.57000732421875,134.57000732421875,-3.530282112966075,28.400001525878906,1.0239929192180282,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
CUZ,39.9900016784668,42.40999984741211,42.40999984741211,-3.532381790230486,10.499998092651367,0.8741655009408601,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
JLL,212.9499969482422,275.7699890136719,275.7699890136719,-3.5325048024644894,72.44999694824219,1.2940950965682463,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
AKR,22.969999313354492,23.329999923706055,23.329999923706055,-3.5347007380146516,6.339999198913574,1.5246493183750833,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
FIX,88.52999877929688,103.73999786376953,103.73999786376953,-3.5379749509582012,18.959999084472656,0.8320806121720804,VIS,SLY,-4.796058856279677,SP600,Industrials
VOYA,70.68000030517578,74.97000122070312,74.97000122070312,-3.540098333021165,12.220001220703125,0.8414069540694166,VFH,MDYG,-5.109939700201536,SP400,Financial Services
IBTX,79.66000366210938,79.66000366210938,79.66000366210938,-3.5431582802220394,9.5,1.0424871874689634,VFH,SLY,-5.109939700201536,SP600,Financial Services
SPXC,66.19000244140625,68.23999786376953,68.23999786376953,-3.546813932199829,12.709999084472656,1.5754884796134143,VIS,SLY,-4.796058856279677,SP600,Industrials
CNMD,146.9499969482422,159.11000061035156,159.11000061035156,-3.5478288525245376,55.51000213623047,2.069523817758411,VHT,SLY,-3.4557028891925015,SP600,Healthcare
GEF,66.02999877929688,72.0,72.0,-3.5566995758827327,8.730003356933594,1.4141473744622959,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
ODP,50.290000915527344,50.290000915527344,50.290000915527344,-3.5700717940144813,16.839998245239258,1.171175270899069,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
EXPE,187.92999267578125,217.72000122070312,217.72000122070312,-3.5949216424979697,90.9699935913086,1.1037959193465283,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
GES,27.3799991607666,27.3799991607666,27.3799991607666,-3.599184453036727,7.3600006103515625,1.5215582742183473,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
CE,171.0,176.5,176.5,-3.60161496115022,42.1199951171875,1.1726588484901923,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
FAST,54.31999969482422,64.75,64.75,-3.6041652510566906,9.60000228881836,0.9211921709189443,VIS,SPY,-4.796058856279677,SP500,Industrials
HXL,64.83999633789062,64.98999786376953,64.98999786376953,-3.607227763150517,12.450000762939453,0.7512741316732224,VIS,MDYG,-4.796058856279677,SP400,Industrials
AA,44.41999816894531,98.08999633789062,98.08999633789062,-3.6086254811408627,25.040000915527344,0.9636838212627473,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
ZEUS,40.0,43.18000030517578,43.18000030517578,-3.61323130394043,11.790000915527344,1.2995390740883006,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
PRDO,12.979999542236328,12.979999542236328,12.979999542236328,-3.620191395106367,2.0799999237060547,1.1766646716491058,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
TNL,63.189998626708984,63.189998626708984,63.189998626708984,-3.6258226225647747,19.75,1.0216171009824988,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
MMSI,65.45999908447266,73.8499984741211,73.8499984741211,-3.6370606302953306,15.64999771118164,0.9970145102079386,VHT,SLY,-3.4557028891925015,SP600,Healthcare
CTLT,127.68000030517578,142.63999938964844,142.63999938964844,-3.6379682176378068,27.76000213623047,0.9148109871891177,VHT,SPY,-3.4557028891925015,SP500,Healthcare
PRGO,49.90999984741211,50.900001525878906,50.900001525878906,-3.645610137128971,9.34000015258789,0.9762392579662973,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
WSO,307.80999755859375,318.9800109863281,318.9800109863281,-3.6521422204980323,69.54000854492188,1.4582028825741238,VIS,MDYG,-4.796058856279677,SP400,Industrials
PDCO,35.290000915527344,35.290000915527344,35.290000915527344,-3.662138684616249,5.89000129699707,0.7097073912190197,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
INGR,98.05000305175781,101.88999938964844,101.88999938964844,-3.6627610991686836,11.950004577636719,0.8226597396981513,VDC,MDYG,-2.069744979067942,SP400,Consumer Defensive
ABTX,43.34000015258789,46.0,46.0,-3.665288699274971,4.840000152587891,0.9669772042276255,VFH,SLY,-5.109939700201536,SP600,Financial Services
CSX,34.956668853759766,38.630001068115234,38.630001068115234,-3.669574819224635,6.879999160766602,1.3853605049790638,VIS,SPY,-4.796058856279677,SP500,Industrials
TDG,684.0,688.030029296875,688.030029296875,-3.670118500045229,133.26004028320312,1.176109188714246,VIS,SPY,-4.796058856279677,SP500,Industrials
ACA,60.470001220703125,60.470001220703125,60.470001220703125,-3.6741870358154567,11.080001831054688,0.7346069109397587,VIS,SLY,-4.796058856279677,SP600,Industrials
SHOO,44.77000045776367,51.560001373291016,51.560001373291016,-3.6769463483615334,12.970001220703125,1.267768205376796,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
BANR,60.41999816894531,66.79000091552734,66.79000091552734,-3.691547976787306,7.100002288818359,1.0222105315750976,VFH,SLY,-5.109939700201536,SP600,Financial Services
INN,10.9399995803833,10.9399995803833,10.9399995803833,-3.6967745805754966,3.09999942779541,1.0532526577242565,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
CLF,24.770000457763672,34.040000915527344,34.040000915527344,-3.6985230891093046,11.510000228881836,1.0133088944314022,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
NSIT,107.2699966430664,111.0199966430664,111.0199966430664,-3.6989483932883283,18.06999969482422,1.458365824347667,VGT,SLY,-4.675845515129833,SP600,Technology
NWE,65.62000274658203,65.62000274658203,65.62000274658203,-3.698961936193813,8.670001983642578,0.8159619107152655,VPU,MDYG,-2.1994881217580775,SP400,Utilities
IDCC,75.7699966430664,75.7699966430664,75.7699966430664,-3.700272503165922,11.009998321533203,1.8834978405961085,VOX,SLY,-9.214648609430018,SP600,Communication Services
CMA,79.86000061035156,102.08999633789062,102.08999633789062,-3.7006581357972266,15.199996948242188,0.880145420126416,VFH,SPY,-5.109939700201536,SP500,Financial Services
MOV,33.0,48.65999984741211,48.65999984741211,-3.7065085049683604,8.450000762939453,1.32465133568549,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
AVAV,114.12000274658203,114.12000274658203,114.12000274658203,-3.707668001092883,25.69000244140625,1.0916114842282323,VIS,SLY,-4.796058856279677,SP600,Industrials
RCM,27.860000610351562,27.860000610351562,27.860000610351562,-3.7167722951561792,6.319999694824219,0.7086613758077006,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
KAR,19.559999465942383,22.100000381469727,22.100000381469727,-3.724857383175811,5.270000457763672,0.5236708133036662,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
HPP,28.860000610351562,28.860000610351562,28.860000610351562,-3.747842849106966,10.430000305175781,1.940116822493456,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
DVAX,11.84000015258789,21.389999389648438,21.389999389648438,-3.7574173565410747,5.729999542236328,0.7297696166375152,VHT,SLY,-3.4557028891925015,SP600,Healthcare
HE,45.529998779296875,45.529998779296875,45.529998779296875,-3.7580647035780914,5.579998016357422,1.1750025931184436,VPU,MDYG,-2.1994881217580775,SP400,Utilities
CMP,71.87999725341797,75.44000244140625,75.44000244140625,-3.765333796522382,29.999998092651367,2.0743005514339847,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
BDC,55.15999984741211,68.87000274658203,68.87000274658203,-3.769363776064775,11.619998931884766,0.9670358157412736,VGT,MDYG,-4.675845515129833,SP400,Technology
MYRG,92.0,121.22000122070312,121.22000122070312,-3.7700752034899727,20.920005798339844,0.8120317931242759,VIS,SLY,-4.796058856279677,SP600,Industrials
HLIT,9.199999809265137,12.220000267028809,12.220000267028809,-3.7729480795668566,2.0699996948242188,0.8889517735866267,VGT,SLY,-4.675845515129833,SP600,Technology
DORM,113.12999725341797,122.95999908447266,122.95999908447266,-3.773264912071946,15.259994506835938,0.7570175109623708,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
LFUS,287.9200134277344,334.8399963378906,334.8399963378906,-3.774886265280105,57.260009765625,0.846312589862777,VGT,MDYG,-4.675845515129833,SP400,Technology
LIVN,90.25,93.88999938964844,93.88999938964844,-3.7759141716430484,26.240001678466797,0.8052842790253717,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
GMS,47.11000061035156,61.790000915527344,61.790000915527344,-3.7837041219075522,13.5,0.9494114538787212,VIS,SLY,-4.796058856279677,SP600,Industrials
IPG,34.43000030517578,39.97999954223633,39.97999954223633,-3.7916671817685716,8.639999389648438,0.9710242636556289,VOX,SPY,-9.214648609430018,SP500,Communication Services
VTR,59.75,64.0199966430664,64.0199966430664,-3.7963965196209495,11.099998474121094,0.8936272627207613,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
SUPN,34.290000915527344,34.5,34.5,-3.799632975541754,5.439998626708984,0.6325478583427079,VHT,SLY,-3.4557028891925015,SP600,Healthcare
WTFC,87.8499984741211,105.55999755859375,105.55999755859375,-3.8007600347582775,15.760002136230469,1.555613526456147,VFH,MDYG,-5.109939700201536,SP400,Financial Services
FORM,47.47999954223633,47.47999954223633,47.47999954223633,-3.804012862779009,8.470001220703125,1.0746765130528253,VGT,SLY,-4.675845515129833,SP600,Technology
BKNG,2516.0,2715.659912109375,2715.659912109375,-3.806437799431393,561.010009765625,1.0797760368852392,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
UHT,63.209999084472656,63.209999084472656,63.209999084472656,-3.808273928372225,9.90999984741211,1.1796468128089859,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
BGS,34.27000045776367,34.27000045776367,34.27000045776367,-3.822703919650021,7.840000152587891,0.9983972354855083,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
RCL,98.2699966430664,98.2699966430664,98.2699966430664,-3.8235167933998198,48.05000305175781,0.986370092197096,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
THC,70.75,92.6500015258789,92.6500015258789,-3.8307686100345597,26.000003814697266,1.2140504169866313,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
NEM,75.30999755859375,86.37000274658203,86.37000274658203,-3.8378388469971867,13.689998626708984,0.9058238400154519,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
AGCO,150.27999877929688,150.27999877929688,150.27999877929688,-3.8435678340412016,30.94000244140625,0.8347161793711202,VIS,MDYG,-4.796058856279677,SP400,Industrials
IBOC,46.66999816894531,46.66999816894531,46.66999816894531,-3.8439420322549567,4.869998931884766,1.2409865928857762,VFH,MDYG,-5.109939700201536,SP400,Financial Services
MGM,44.400001525878906,51.16999816894531,51.16999816894531,-3.8461077938741757,16.569997787475586,0.6770295530778916,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
ADI,168.92999267578125,191.9499969482422,191.9499969482422,-3.8630821448064867,27.899993896484375,1.0377123272610553,VGT,SPY,-4.675845515129833,SP500,Technology
JAZZ,186.22000122070312,186.22000122070312,186.22000122070312,-3.863242892825138,28.80999755859375,0.9160721175222175,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
ARE,193.99000549316406,224.9499969482422,224.9499969482422,-3.86332590909446,64.46000671386719,1.488272978050373,error,SPY,error,SP500,error
RMBS,23.239999771118164,33.75,33.75,-3.886397298122559,6.690000534057617,1.0391577315297433,VGT,SLY,-4.675845515129833,SP600,Technology
WRE,26.790000915527344,26.790000915527344,26.790000915527344,-3.8934637042565288,4.129999160766602,1.1976935084351232,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
MRCY,72.27999877929688,72.27999877929688,72.27999877929688,-3.9036823174915933,10.59000015258789,0.8450950653836135,VIS,MDYG,-4.796058856279677,SP400,Industrials
EBIX,39.880001068115234,44.41999816894531,44.41999816894531,-3.907266014253694,20.919998168945312,2.7014603777251778,VGT,SLY,-4.675845515129833,SP600,Technology
NWL,27.81999969482422,27.81999969482422,27.81999969482422,-3.908218659458109,7.30000114440918,1.4530564993458261,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
GDEN,46.83000183105469,59.959999084472656,59.959999084472656,-3.909917968401538,10.990001678466797,1.2029726106249188,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
BOOT,84.61000061035156,134.5,134.5,-3.913281004521388,33.094993591308594,1.074548623631085,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
LKFN,77.05000305175781,85.70999908447266,85.70999908447266,-3.9258954304857405,11.739997863769531,0.8500357847737514,VFH,SLY,-5.109939700201536,SP600,Financial Services
JBSS,93.73999786376953,93.73999786376953,93.73999786376953,-3.9269931516815535,17.670005798339844,1.025257312450964,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
SLG,85.28865814208984,85.28865814208984,85.28865814208984,-3.9353638642476096,28.220001220703125,1.0314923166342278,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
NEU,378.6300048828125,378.6300048828125,378.6300048828125,-3.9398262795445893,66.13998413085938,0.7919756407990566,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
SFBS,71.80999755859375,97.25,97.25,-3.9477112232711487,9.180000305175781,1.1032284918210735,VFH,SLY,-5.109939700201536,SP600,Financial Services
CRVL,129.77999877929688,213.3800048828125,213.3800048828125,-3.9548561144321415,36.55000305175781,0.8918915944295815,VFH,SLY,-5.109939700201536,SP600,Financial Services
MMI,40.88999938964844,58.33000183105469,58.33000183105469,-3.966799160826761,12.64999771118164,1.350096057171104,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
ACLS,50.209999084472656,83.73999786376953,83.73999786376953,-3.9668075536394665,14.15999984741211,0.8432156343958792,VGT,SLY,-4.675845515129833,SP600,Technology
ABG,216.8800048828125,230.97000122070312,230.97000122070312,-3.967063650016634,49.49000549316406,0.9134942441139932,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
AVA,46.900001525878906,46.900001525878906,46.900001525878906,-3.971067618800598,5.529998779296875,1.143525704346374,VPU,SLY,-2.1994881217580775,SP600,Utilities
FRT,125.0,140.50999450683594,140.50999450683594,-3.973237109335899,30.639999389648438,0.8218137606479984,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
WETF,6.920000076293945,6.920000076293945,6.920000076293945,-3.982300481647679,1.130000114440918,0.8218901612922747,VFH,SLY,-5.109939700201536,SP600,Financial Services
EFC,19.469999313354492,19.600000381469727,19.600000381469727,-3.983092089016987,4.1399993896484375,1.37894990786079,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
WWD,129.1199951171875,129.1199951171875,129.1199951171875,-3.9832094635434276,28.590003967285156,1.0240933203014597,VIS,MDYG,-4.796058856279677,SP400,Industrials
NEE,87.69000244140625,93.7300033569336,93.7300033569336,-3.9915916246657797,14.269996643066406,1.3570617235092173,VPU,SPY,-2.1994881217580775,SP500,Utilities
FLT,282.0199890136719,282.0199890136719,282.0199890136719,-3.9927237732741325,49.46998596191406,0.8699361562471997,VGT,SPY,-4.675845515129833,SP500,Technology
FN,95.94999694824219,126.27999877929688,126.27999877929688,-3.992828533115512,27.889999389648438,0.9752816775077967,VGT,SLY,-4.675845515129833,SP600,Technology
EXPO,102.41999816894531,127.61000061035156,127.61000061035156,-3.9957561489921956,25.919998168945312,1.0218831586715797,VIS,SLY,-4.796058856279677,SP600,Industrials
ALEX,20.280000686645508,26.56999969482422,26.56999969482422,-4.0040996277151875,4.879999160766602,0.9729339491755505,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
VTOL,30.81999969482422,40.099998474121094,40.099998474121094,-4.005735174331831,10.460000991821289,0.8685628986200663,VDE,SLY,0.398770805657576,SP600,Energy
SITM,151.77999877929688,341.7699890136719,341.7699890136719,-4.0062562600104155,78.31999206542969,0.8851948485542378,VGT,MDYG,-4.675845515129833,SP400,Technology
CVCO,242.05999755859375,327.239990234375,327.239990234375,-4.008907664037019,83.07000732421875,1.3184303130288482,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
HAFC,22.290000915527344,28.84000015258789,28.84000015258789,-4.012308560884916,3.25,1.0019062655567055,VFH,SLY,-5.109939700201536,SP600,Financial Services
ALK,64.48999786376953,64.48999786376953,64.48999786376953,-4.021240119690637,17.890003204345703,0.9248026808083532,VIS,SPY,-4.796058856279677,SP500,Industrials
HIW,48.81999969482422,48.81999969482422,48.81999969482422,-4.0320845924326205,11.220001220703125,0.9864707599335275,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
AMP,269.2900085449219,332.3699951171875,332.3699951171875,-4.035023274809944,51.1099853515625,0.9390022719759965,VFH,SPY,-5.109939700201536,SP500,Financial Services
ENVA,41.060001373291016,47.880001068115234,47.880001068115234,-4.03728603487959,13.40999984741211,0.8517695812511465,VFH,SLY,-5.109939700201536,SP600,Financial Services
G,49.0,54.029998779296875,54.029998779296875,-4.053245737323936,7.700000762939453,1.017494730053649,VGT,MDYG,-4.675845515129833,SP400,Technology
SYK,268.0400085449219,281.1600036621094,281.1600036621094,-4.057039020872174,59.959991455078125,0.9848459111647087,VHT,SPY,-3.4557028891925015,SP500,Healthcare
IRWD,12.800000190734863,14.270000457763672,14.270000457763672,-4.062112643769396,1.609999656677246,2.6573914608668012,VHT,SLY,-3.4557028891925015,SP600,Healthcare
ICE,121.97000122070312,139.7899932861328,139.7899932861328,-4.064975083761986,29.54999542236328,1.3454127896841694,VFH,SPY,-5.109939700201536,SP500,Financial Services
KREF,23.399999618530273,23.399999618530273,23.399999618530273,-4.084803983459763,4.245000839233398,3.1420145395010075,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
